_id,year,examType,name,region,council,ward,ownership,institutionType,confidenceLevel,comments,division_one_females,division_one_males,division_one_total,division_two_females,division_two_males,division_two_total,division_three_females,division_three_males,division_three_total,division_four_females,division_four_males,division_four_total,division_zero_females,division_zero_males,division_zero_total,posted_date
68476541bc5baeb831ba6f99,2020,ACSEE,UNGWASI,Kilimanjaro,Rombo,Mrao Keryo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,0,1,10,8,18,2,9,11,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6f9a,2020,ACSEE,HANDENI,Tanga,Handeni TC,Mdoe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,36,36,0,77,77,0,13,13,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6f9b,2020,ACSEE,UROKI,Kilimanjaro,Hai,Machame Uroki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,0,7,7,3,4,7,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6f9c,2020,ACSEE,ILULA,Iringa,Kilolo,Ilula,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,2,2,0,33,33,0,33,33,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6f9d,2020,ACSEE,MOMBO,Tanga,Korogwe,Mombo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,28,59,87,11,24,35,0,1,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6f9e,2020,ACSEE,KILI,Tabora,Nzega,Uduka,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",27,0,27,27,0,27,1,0,1,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6f9f,2020,ACSEE,MATOMBO,Morogoro,Morogoro,Konde,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",19,0,19,40,0,40,2,0,2,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa0,2020,ACSEE,MRINGA,Arusha,Arusha,Oloirien,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",46,0,46,72,0,72,25,0,25,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa1,2020,ACSEE,ULAYASI,Njombe,Ludewa,Mlangali,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,3,5,17,27,44,19,18,37,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa2,2020,ACSEE,NDWIKA GIRLS',Mtwara,Masasi,Lulindi,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,0,1,28,0,28,20,0,20,6,0,6,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa3,2020,ACSEE,ST. ANTHONY'S,Dar es Salaam,Temeke MC,Mbagala Kuu,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,4,7,21,21,42,13,21,34,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa4,2020,ACSEE,MAKOGA,Njombe,Wanging'ombe,Makoga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,4,9,7,12,19,10,9,19,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa5,2020,ACSEE,ST.PAUL'S LIULI,Ruvuma,Nyasa,Liuli,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,13,13,0,45,45,0,19,19,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa6,2020,ACSEE,VWAWA,Songwe,Mbozi,Vwawa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",40,0,40,142,0,142,31,0,31,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa7,2020,ACSEE,MAGU,Mwanza,Magu,Isandula,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",12,63,75,67,167,234,48,106,154,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa8,2020,ACSEE,MAPOSENI,Ruvuma,Songea,Peramiho,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",13,26,39,71,63,134,22,26,48,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fa9,2020,ACSEE,MANEROMANGO,Pwani,Kisarawe,Maneromango,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",8,9,17,5,13,18,1,0,1,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6faa,2020,ACSEE,MKUU,Kilimanjaro,Rombo,Makiidi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,0,4,46,0,46,50,0,50,3,0,3,1,0,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fab,2020,ACSEE,PAMBA,Mwanza,Mwanza CC,Pamba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",6,20,26,37,79,116,15,57,72,1,3,4,0,1,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fac,2020,ACSEE,SHAMBALAI,Tanga,Lushoto,Lushoto,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,9,9,0,50,50,0,6,6,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fad,2020,ACSEE,LUGOBA,Pwani,Chalinze,Lugoba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,13,14,36,38,74,66,74,140,6,9,15,1,4,5,2020-07-14 00:00:00
68476541bc5baeb831ba6fae,2020,ACSEE,BUGENE,Kagera,Karagwe,Bugene,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,26,31,25,53,78,12,30,42,0,1,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6faf,2020,ACSEE,NACHINGWEA,Lindi,Nachingwea,Kilimanihewa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,29,29,0,103,103,0,2,2,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fb0,2020,ACSEE,MAGOTO,Mara,Tarime,Nyakonga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,7,7,0,35,35,0,12,12,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fb1,2020,ACSEE,NGUDU,Mwanza,Kwimba,Ngudu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,11,11,0,61,61,0,56,56,0,7,7,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fb2,2020,ACSEE,BUNGU,Tanga,Korogwe,Bungu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",21,0,21,40,0,40,16,0,16,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fb3,2020,ACSEE,MAKONGORO,Mara,Bunda,Nyamuswa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,10,13,12,19,31,14,23,37,0,0,0,0,1,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fb4,2020,ACSEE,MWANGA,Kigoma,Kasulu TC,Muganza,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,3,6,15,30,45,7,21,28,0,2,2,0,1,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fb5,2020,ACSEE,KASULU,Dar es Salaam,Dar es Salaam CC,Ilala,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,32,36,2,7,9,0,1,1,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fb6,2020,ACSEE,MONTFORT,Mbeya,Mbarali,Ubaruku,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,4,14,18,1,12,13,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fb7,2020,ACSEE,TAQWA,Mwanza,Ilemela MC,Kirumba,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,4,6,24,41,65,24,54,78,1,4,5,0,1,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fb8,2020,ACSEE,IGOWOLE,Iringa,Mufindi,IGOWOLE,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",12,0,12,88,0,88,28,0,28,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fb9,2020,ACSEE,ILEJE,Songwe,Ileje,Itumba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,12,15,26,61,87,4,24,28,0,1,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fba,2020,ACSEE,LWANDAI,Tanga,Lushoto,Mlalo,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,5,7,12,5,6,11,0,1,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fbb,2020,ACSEE,MUNANILA,Kigoma,Buhigwe,Munanila,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,11,11,0,15,15,0,2,2,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fbc,2020,ACSEE,KAISHO,Kagera,Kyerwa,Isingiro,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,7,8,6,15,21,1,3,4,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fbd,2020,ACSEE,CHUNYA,Songwe,Songwe,Chang'ombe,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fbe,2020,ACSEE,WILIMA,Ruvuma,Madaba,Matetereka,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,10,27,37,2,7,9,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fbf,2020,ACSEE,LIWALE DAY,Kilimanjaro,Moshi,Kirua Vunjo Magharibi,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",19,31,50,32,49,81,0,1,1,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc0,2020,ACSEE,BUNDA,Mara,Bunda TC,Kabarimu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",8,13,21,26,27,53,19,19,38,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc1,2020,ACSEE,SERENGETI DAY,Mara,Serengeti,Uwanja wa Ndege,Government,School,95,"Confidence level is desired to be above 90%, anything below that is less reliable",4,0,4,42,0,42,19,0,19,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc2,2020,ACSEE,KIBAKWE,Dodoma,Mpwapwa,Kibakwe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",20,0,20,63,0,63,28,0,28,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc3,2020,ACSEE,LULUMBA,Singida,Iramba,Old-Kiomboi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,85,85,0,53,53,0,13,13,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc4,2020,ACSEE,MATAI,Rukwa,Kalambo,Matai,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,5,5,0,77,77,0,22,22,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc5,2020,ACSEE,NKANSI,Rukwa,Nkasi,Kipundu,Government,School,91,"Confidence level is desired to be above 90%, anything below that is less reliable",10,11,21,20,47,67,27,34,61,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc6,2020,ACSEE,KABANGA,Kagera,Ngara,Kabanga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",6,26,32,21,54,75,31,47,78,1,2,3,1,0,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fc7,2020,ACSEE,KAGANGO,Kagera,Biharamulo,Biharamulo Mjini,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,40,40,0,205,205,0,123,123,0,3,3,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc8,2020,ACSEE,NYAMPULUKANO,Mwanza,Sengerema,Nyampulukano,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",20,38,58,29,53,82,19,20,39,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fc9,2020,ACSEE,NYERERE,Kilimanjaro,Mwanga,Lembeni,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,11,11,0,40,40,0,34,34,0,1,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fca,2020,ACSEE,MWANDIGA,Kigoma,Kigoma,Mwandiga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,7,7,0,17,17,0,4,4,0,3,3,2020-07-14 00:00:00
68476541bc5baeb831ba6fcb,2020,ACSEE,LUSANGA,Morogoro,Mvomero,Diongoya,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fcc,2020,ACSEE,LUPALILO,Njombe,Makete,Lupalilo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,0,5,66,0,66,66,0,66,2,0,2,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fcd,2020,ACSEE,KUNDUCHI GIRLS ISL,Dar es Salaam,Kinondoni MC,Kunduchi,Non-Government,School,95,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,2,0,2,17,0,17,1,0,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fce,2020,ACSEE,EDMUND-RICE-SINON,Arusha,Arusha CC,Sinoni,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",7,12,19,32,56,88,7,27,34,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fcf,2020,ACSEE,UMOJA,Mtwara,Mtwara Mikindani MC,Majengo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,5,6,11,1,3,4,1,0,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd0,2020,ACSEE,BONDENI,Arusha,Arusha CC,Kati,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",6,2,8,6,16,22,4,2,6,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd1,2020,ACSEE,MSUFINI,Kilimanjaro,Hai,Machame Kaskazini,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",9,25,34,33,44,77,7,13,20,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd2,2020,ACSEE,BUNAZI,Kagera,Missenyi,Kassambya,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,0,3,44,0,44,17,0,17,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd3,2020,ACSEE,UDZUNGWA,Iringa,Kilolo,Dabaga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,0,5,34,0,34,17,0,17,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd4,2020,ACSEE,MBALIZI,Mbeya,Mbeya,Utengule/Usongwe,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,22,18,40,18,19,37,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd5,2020,ACSEE,MEATU,Simiyu,Meatu,Mwanyahina,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,7,7,0,46,46,0,31,31,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd6,2020,ACSEE,DAREDA,Manyara,Babati,Dareda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",39,49,88,10,15,25,0,0,0,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd7,2020,ACSEE,VITUKA,Dar es Salaam,Temeke MC,Yombo vituka,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,2,2,4,2,1,3,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd8,2020,ACSEE,POMERINI,Iringa,Kilolo,Ng'uruhe,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,3,6,34,30,64,28,21,49,1,0,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fd9,2020,ACSEE,MWAKAVUTA,Njombe,Makete,Iniho,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,10,11,30,73,103,39,56,95,0,3,3,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fda,2020,ACSEE,MWANZI,Singida,Manyoni,Manyoni,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,18,14,32,1,4,5,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fdb,2020,ACSEE,SANGITI,Kilimanjaro,Moshi,Kibosho Mashariki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,11,0,11,7,0,7,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fdc,2020,ACSEE,MWEMBENI,Mara,Musoma MC,Kitaji,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,13,36,49,8,21,29,1,0,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fdd,2020,ACSEE,NYAISHOZI,Kagera,Karagwe,Nyaishozi,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",12,11,23,7,6,13,0,0,0,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fde,2020,ACSEE,DAKAWA HIGH SCHOOL,Morogoro,Kilosa,Mbigiri,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",25,0,25,120,0,120,54,0,54,0,0,0,1,0,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fdf,2020,ACSEE,UTETE,Pwani,Rufiji,Utete,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,0,36,36,0,26,26,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe0,2020,ACSEE,UBUNGO ISLAMIC HIG,Dar es Salaam,Ubungo MC,Makuburi,Non-Government,School,95,"Confidence level is desired to be above 90%, anything below that is less reliable",0,7,7,35,29,64,25,30,55,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe1,2020,ACSEE,NANGWA,Manyara,Hanang,Nangwa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",29,0,29,123,0,123,77,0,77,5,0,5,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe2,2020,ACSEE,TANDAHIMBA,Mtwara,Tandahimba,Malopokelo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,75,75,0,36,36,0,0,0,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe3,2020,ACSEE,MWAZYE,Rukwa,Kalambo,Mwazye,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",13,0,13,44,0,44,2,0,2,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe4,2020,ACSEE,IVUMWE,Mbeya,Mbeya CC,Mwakibete,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",15,18,33,89,76,165,8,8,16,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe5,2020,ACSEE,NAMABENGO,Ruvuma,Namtumbo,Namabengo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,7,7,33,26,59,1,5,6,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe6,2020,ACSEE,CHATO,Geita,Chato,Chato,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,6,6,0,52,52,0,66,66,0,1,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe7,2020,ACSEE,RUKWA,Mara,Musoma,Tegeruka,Government,School,80,"Confidence level is desired to be above 90%, anything below that is less reliable",1,4,5,2,22,24,1,7,8,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe8,2020,ACSEE,ROSMINI,Dar es Salaam,Ubungo MC,Mbezi,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",7,4,11,16,35,51,14,23,37,2,0,2,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fe9,2020,ACSEE,KANGA,Songwe,Songwe,Kanga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,5,5,14,37,51,10,14,24,2,0,2,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fea,2020,ACSEE,KIGWE,Dodoma,Bahi,Kigwe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,8,8,0,40,40,0,14,14,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6feb,2020,ACSEE,ECKENFORDE,Tanga,Tanga CC,Central,Non-Government,School,81,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,2,6,8,1,12,13,0,1,1,0,1,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fec,2020,ACSEE,KALANGALALA,Geita,Geita TC,Buhalahala,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,11,11,0,39,39,0,33,33,0,2,2,0,1,1,2020-07-14 00:00:00
68476541bc5baeb831ba6fed,2020,ACSEE,KITETO,Manyara,Kiteto,Bwagamoyo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,0,2,5,0,5,12,0,12,0,0,0,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fee,2020,ACSEE,BUKONGO,Mwanza,Ukerewe,Bukongo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",14,0,14,58,0,58,22,0,22,1,0,1,0,0,0,2020-07-14 00:00:00
68476541bc5baeb831ba6fef,2020,ACSEE,BINZA,Simiyu,Maswa,Sola,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,31,31,0,56,56,0,39,39,0,2,2,0,0,0,2020-07-14 00:00:00
